tripId,duration,endLat,endLon,startLat,startLon,startTime,dayofweek,normTime
2166,00:06:32,37.761676,-122.401299,37.780514000000004,-122.39370600000001,2007-01-03 05:31:36+00:00,2,0.3186780292819425
2167,00:11:48,37.761568,-122.435147,37.78613,-122.459324,2007-01-07 20:58:06+00:00,6,0.9821606058150438
2168,00:03:00,37.770401,-122.437233,37.768049,-122.428501,2007-01-06 02:56:50+00:00,5,0.7319824103275655
2169,00:02:44,37.770202000000005,-122.417933,37.770775,-122.425215,2007-01-07 09:09:35+00:00,6,0.9118564910290355
2170,00:03:32,37.768208,-122.428227,37.775558000000004,-122.418908,2007-01-04 16:25:57+00:00,3,0.5264944854491601
2171,00:08:52,37.775687,-122.39478899999999,37.723162,-122.444382,2007-01-06 16:48:52+00:00,5,0.814542736321946
2172,00:02:28,37.783599,-122.399129,37.773206,-122.41232099999999,2007-01-03 02:06:06+00:00,2,0.2982868426405677
2173,00:06:00,37.794199,-122.413261,37.779864,-122.42015900000001,2007-01-03 13:14:57+00:00,2,0.3646549457309984
2174,00:02:24,37.800290999999994,-122.424304,37.797884,-122.406479,2007-01-06 05:49:29+00:00,5,0.7491139839218883
2175,00:11:24,37.743491,-122.421299,37.784026000000004,-122.421149,2007-01-01 06:46:24+00:00,0,0.040325928228976654
2176,00:01:56,37.772927,-122.440968,37.775337,-122.42867700000001,2007-01-06 05:38:11+00:00,5,0.7479927167245768
2177,00:05:44,37.788940000000004,-122.482201,37.800387,-122.44711299999999,2007-01-02 05:00:26+00:00,1,0.17269830139596112
2178,00:03:20,37.75292,-122.409153,37.747262,-122.395648,2007-01-07 07:22:32+00:00,6,0.9012342208102562
2179,00:02:44,37.798302,-122.402171,37.793281,-122.399854,2007-01-02 22:31:18+00:00,1,0.27697284317308696
2180,00:02:30,37.749881,-122.42493,37.748228000000005,-122.41771000000001,2007-01-01 16:31:57+00:00,0,0.09842840675869437
2181,00:03:36,37.787112,-122.39148700000001,37.812505,-122.36201399999999,2007-01-06 03:09:37+00:00,5,0.7332508645168546
2182,00:03:36,37.779865,-122.40404299999999,37.769931,-122.40076200000001,2007-01-06 08:38:53+00:00,5,0.7659230691630021
2183,00:03:20,37.76578,-122.40782800000001,37.765009,-122.420493,2007-01-07 02:56:36+00:00,6,0.874846404585619
2184,00:02:40,37.778717,-122.396176,37.78181,-122.393988,2007-01-03 04:02:07+00:00,2,0.30979884995691886
2185,00:04:18,37.769798,-122.403347,37.767503000000005,-122.42116200000001,2007-01-05 05:10:55+00:00,4,0.6023999748624463
2186,00:03:24,37.779094,-122.41425500000001,37.772944,-122.422051,2007-01-04 02:32:01+00:00,3,0.4437456278021344
2187,00:10:36,37.803255,-122.43789,37.795519,-122.41041000000001,2007-01-07 20:12:48+00:00,6,0.9776656143072371
2188,00:11:40,37.780590999999994,-122.43149299999999,37.766031,-122.40800800000001,2007-01-01 17:45:30+00:00,0,0.10572656625978008
2189,00:03:56,37.777529,-122.418151,37.778405,-122.409365,2007-01-03 04:23:26+00:00,2,0.31191404279668516
2190,00:05:24,37.775112,-122.42938000000001,37.783361,-122.424233,2007-01-06 00:59:51+00:00,5,0.720374483398465
2191,00:06:36,37.785288,-122.433127,37.785295,-122.409454,2007-01-02 15:33:33+00:00,1,0.23552068638751855
2192,00:04:04,37.765934,-122.40467199999999,37.770140999999995,-122.408328,2007-01-07 02:24:24+00:00,6,0.871651289209209
2193,00:05:00,37.795338,-122.394551,37.804783,-122.42063,2007-01-07 06:18:56+00:00,6,0.8949233718059182
2194,00:04:52,37.767646,-122.42883,37.783712,-122.42275500000001,2007-01-02 04:40:33+00:00,1,0.17072533418889219
2195,00:07:04,37.788709000000004,-122.41187,37.77786,-122.42211200000001,2007-01-05 01:28:24+00:00,4,0.5803202722793973
2196,00:01:48,37.784751,-122.400247,37.783395,-122.39846000000001,2007-01-06 01:48:03+00:00,5,0.7251572337445198
2197,00:03:16,37.798768,-122.39986299999998,37.795864,-122.420033,2007-01-05 04:48:05+00:00,4,0.6001342874578491
2198,00:02:52,37.792699,-122.397621,37.786902000000005,-122.404103,2007-01-06 02:20:48+00:00,5,0.7284069240730113
2199,00:15:28,37.764607,-122.401653,37.800148,-122.40991299999999,2007-01-07 03:41:48+00:00,6,0.8793314733748654
2200,00:06:44,37.798565999999994,-122.408961,37.779459,-122.433182,2007-01-06 10:18:04+00:00,5,0.7757647521883729
2201,00:02:08,37.769658,-122.417794,37.770339,-122.422642,2007-01-07 04:34:00+00:00,6,0.8845111324633315
2202,00:05:24,37.766785999999996,-122.42205200000001,37.784529,-122.43070700000001,2007-01-07 07:38:16+00:00,6,0.9027953951970734
2203,00:05:20,37.766023,-122.464175,37.775548,-122.42548700000002,2007-01-06 06:47:27+00:00,5,0.7548658531139971
2204,00:23:32,37.815353,-122.47799199999999,37.80258,-122.41176399999999,2007-01-07 07:13:00+00:00,6,0.9002882549741761
2205,00:03:24,37.771542,-122.450476,37.771279,-122.444694,2007-01-06 04:50:35+00:00,5,0.7432695026898837
2206,00:04:12,37.777018,-122.421948,37.781909999999996,-122.404271,2007-01-01 05:30:22+00:00,0,0.032781354550310664
2207,00:02:54,37.793982,-122.396805,37.787921000000004,-122.393773,2007-01-07 00:53:38+00:00,6,0.8626447683293285
2208,00:03:00,37.791736,-122.411204,37.791994,-122.41411699999999,2007-01-07 05:17:35+00:00,6,0.8888357839691866
2209,00:03:24,37.806545,-122.41542,37.801023,-122.4273,2007-01-01 04:36:53+00:00,0,0.027474353906987745
2210,00:04:08,37.778813,-122.393009,37.787709,-122.400896,2007-01-06 20:25:15+00:00,5,0.8360138454999645
2211,00:04:28,37.788844,-122.39121599999999,37.777346,-122.39483200000001,2007-01-04 00:50:18+00:00,3,0.4336525692399032
2212,00:00:32,37.768011,-122.40195800000001,37.769767,-122.40376499999999,2007-01-05 23:02:21+00:00,4,0.7087152890901364
2213,00:08:32,37.786244,-122.45473799999999,37.799189,-122.437382,2007-01-04 21:17:25+00:00,3,0.555415902479522
2214,00:07:08,37.79934,-122.404055,37.789215999999996,-122.39830900000001,2007-01-02 18:07:12+00:00,1,0.2507669434553883
2215,00:02:44,37.765249,-122.41968700000001,37.774128000000005,-122.414327,2007-01-07 08:58:18+00:00,6,0.9107368776181506
2216,00:04:12,37.778636999999996,-122.447167,37.789226,-122.423657,2007-01-05 01:09:36+00:00,4,0.5784548011900648
2217,00:05:36,37.796231,-122.425251,37.786657,-122.414418,2007-01-02 15:50:55+00:00,1,0.2372439318441538
2218,00:08:48,37.794523,-122.43399,37.777995000000004,-122.42307199999999,2007-01-02 22:40:46+00:00,1,0.2779121938634601
2219,00:03:12,37.787253,-122.409434,37.788825,-122.41928100000001,2007-01-01 14:36:57+00:00,0,0.08701728041437273
2220,00:08:40,37.786491,-122.49002,37.80028,-122.44700900000001,2007-01-06 02:23:14+00:00,5,0.7286483768913115
2221,00:10:52,37.801109999999994,-122.41124099999999,37.770481,-122.42278799999998,2007-01-03 08:07:19+00:00,2,0.33412935586672465
2222,00:04:12,37.775306,-122.42606,37.770511,-122.422513,2007-01-01 00:25:29+00:00,0,0.002528639446444607
2223,00:02:40,37.736592,-122.409024,37.727225,-122.40345400000001,2007-01-03 04:38:21+00:00,2,0.31339418164859356
2224,00:02:32,37.786374,-122.40809499999999,37.786509,-122.40708400000001,2007-01-04 03:07:34+00:00,3,0.44727315425031383
2225,00:00:00,37.778718,-122.41598700000002,37.778718,-122.41598700000002,2007-01-07 09:40:53+00:00,6,0.9149623019384031
2226,00:04:12,37.785384,-122.396736,37.784459999999996,-122.38909,2007-01-02 15:55:12+00:00,1,0.2376689549558191
2227,00:04:48,37.784287,-122.395026,37.774876,-122.419597,2007-01-02 05:22:35+00:00,1,0.17489618355706307
2228,00:06:52,37.769808000000005,-122.422868,37.77731,-122.416683,2007-01-06 00:35:38+00:00,5,0.7179715317204506
2229,00:02:52,37.788768,-122.44213400000001,37.790663,-122.42725800000001,2007-01-04 17:37:02+00:00,3,0.5335478845590923
2230,00:09:00,37.800661,-122.43013899999998,37.770998999999996,-122.408749,2007-01-07 03:01:37+00:00,6,0.8753441943000597
2231,00:03:00,37.767978,-122.44651999999999,37.761590999999996,-122.439219,2007-01-06 04:16:52+00:00,5,0.7399238927486427
2232,00:03:40,37.773229,-122.42565400000001,37.769324,-122.42226399999998,2007-01-06 03:14:45+00:00,5,0.7337602307362823
2233,00:05:36,37.766448,-122.430399,37.775249,-122.41301000000001,2007-01-04 14:49:03+00:00,3,0.5168793711642491
2234,00:06:40,37.761965999999994,-122.41773899999998,37.774254,-122.430893,2007-01-05 04:46:53+00:00,4,0.6000152148351258
2235,00:08:04,37.775659000000005,-122.432803,37.779482,-122.42027,2007-01-06 20:11:25+00:00,5,0.8346412027657925
2236,00:04:04,37.78692,-122.42333700000002,37.785089,-122.41878999999999,2007-01-05 22:40:48+00:00,4,0.706576943240396
2237,00:00:00,37.796809,-122.438138,37.796809,-122.438138,2007-01-02 18:58:54+00:00,1,0.2558969889510529
2238,00:02:24,37.786590000000004,-122.43692,37.784898,-122.442573,2007-01-05 15:37:16+00:00,4,0.6645509225647581
2239,00:09:16,37.748606,-122.45908200000001,37.761486,-122.423133,2007-01-07 03:39:02+00:00,6,0.879056944828031
2240,00:06:16,37.794965999999995,-122.421751,37.778562,-122.42846999999999,2007-01-02 05:15:05+00:00,1,0.1741519796650421
2241,00:03:44,37.752958,-122.406218,37.75275,-122.414173,2007-01-06 02:10:31+00:00,5,0.7273865378477292
2242,00:04:36,37.786203,-122.393151,37.790543,-122.400052,2007-01-04 14:48:04+00:00,3,0.516781797765073
2243,00:01:48,37.766024,-122.40763600000001,37.770162,-122.409494,2007-01-04 02:21:34+00:00,3,0.44270870371258514
2244,00:04:32,37.790306,-122.40198500000001,37.796577,-122.41575,2007-01-03 20:56:43+00:00,2,0.4104747524695166
2245,00:05:06,37.790205,-122.424075,37.796306,-122.411278,2007-01-06 05:34:57+00:00,5,0.7476718821577943
2246,00:03:02,37.782365999999996,-122.39764199999999,37.781422,-122.39381200000001,2007-01-04 15:50:26+00:00,3,0.5229702665738342
2247,00:04:00,37.765213,-122.483129,37.770928000000005,-122.45532800000001,2007-01-07 09:51:37+00:00,6,0.9160273403972065
2248,00:02:40,37.788897,-122.40016399999999,37.786542,-122.40014599999999,2007-01-07 05:05:30+00:00,6,0.8876367888098196
2249,00:03:32,37.763622,-122.416798,37.76945,-122.42001599999999,2007-01-07 06:05:24+00:00,6,0.893580497227427
2250,00:05:36,37.801501,-122.414464,37.78102,-122.408547,2007-01-06 08:58:10+00:00,5,0.7678365000587094
2251,00:09:20,37.770477,-122.443408,37.778921000000004,-122.42858500000001,2007-01-07 05:35:52+00:00,6,0.8906499876792912
2252,00:03:28,37.762324,-122.401018,37.77767,-122.397517,2007-01-04 04:30:54+00:00,3,0.4555420863838802
2253,00:11:24,37.750643,-122.413847,37.766524,-122.421889,2007-01-07 16:56:47+00:00,6,0.9582154321426622
2254,00:01:08,37.77412,-122.425771,37.769044,-122.42691299999998,2007-01-06 05:10:46+00:00,5,0.7452722380526334
2255,00:07:12,37.799091,-122.45160700000001,37.798395,-122.432185,2007-01-03 00:05:05+00:00,2,0.2862786993962026
2256,00:04:24,37.796932,-122.40553700000001,37.801238,-122.425021,2007-01-06 03:17:58+00:00,5,0.7340794115166379
2257,00:03:28,37.779231,-122.44726100000001,37.78228,-122.449773,2007-01-04 19:45:48+00:00,3,0.5463250384918791
2258,00:05:12,37.753831,-122.41913500000001,37.757083,-122.418927,2007-01-05 01:34:20+00:00,4,0.5809090202473072
2259,00:02:32,37.77228,-122.412213,37.778185,-122.42038500000001,2007-01-04 04:23:55+00:00,3,0.4548491498710873
2260,00:03:24,37.784704999999995,-122.439971,37.77687,-122.438725,2007-01-05 01:35:58+00:00,4,0.5810710913171251
2261,00:02:00,37.797354,-122.405774,37.796106,-122.419598,2007-01-07 09:12:30+00:00,6,0.9121459036537104
2262,00:04:04,37.778896,-122.395976,37.783209,-122.399699,2007-01-04 03:20:43+00:00,3,0.4485779917409906
2263,00:05:24,37.779552,-122.389758,37.757746999999995,-122.39193700000001,2007-01-04 03:17:24+00:00,3,0.44824888824207465
2264,00:08:04,37.780202,-122.482758,37.787262,-122.446556,2007-01-02 03:56:51+00:00,1,0.16638910617804994
2265,00:12:28,37.779546,-122.404352,37.766690000000004,-122.409352,2007-01-03 01:34:24+00:00,2,0.29514134085695903
2266,00:03:20,37.753962,-122.416646,37.762365,-122.41731899999999,2007-01-06 06:19:51+00:00,5,0.7521271827913599
2267,00:06:12,37.786912,-122.44996200000001,37.784161,-122.427879,2007-01-04 04:57:09+00:00,3,0.45814680000595365
2268,00:08:20,37.805617,-122.410257,37.792028,-122.409447,2007-01-04 23:59:28+00:00,3,0.5714956679064552
2269,00:04:24,37.785346999999994,-122.40049099999999,37.781905,-122.40166699999999,2007-01-05 00:26:47+00:00,4,0.5742062238598383
2270,00:04:00,37.751753,-122.42661499999998,37.769841,-122.42921499999999,2007-01-01 04:33:54+00:00,0,0.027178326136606066
2271,00:07:16,37.763088,-122.418392,37.772012,-122.42704099999999,2007-01-06 05:40:16+00:00,5,0.7481994400279159
2272,00:02:48,37.761492,-122.42393899999999,37.764278999999995,-122.432468,2007-01-06 06:48:52+00:00,5,0.7550064249602678
2273,00:03:08,37.791184,-122.39873600000001,37.789355,-122.40843100000001,2007-01-07 02:05:08+00:00,6,0.8697395120999284
2274,00:07:00,37.804707,-122.425324,37.802444,-122.40035300000001,2007-01-01 18:44:43+00:00,0,0.11160246943389236
2275,00:03:24,37.772593,-122.407099,37.786184999999996,-122.416408,2007-01-06 06:17:55+00:00,5,0.7519353435658612
2276,00:03:48,37.753656,-122.42770800000001,37.767928000000005,-122.42441000000001,2007-01-06 04:58:24+00:00,5,0.7440451285240122
2277,00:03:52,37.748411,-122.444131,37.744236,-122.450501,2007-01-02 15:59:58+00:00,1,0.2381419378738591
2278,00:02:56,37.775068,-122.429625,37.777066,-122.421151,2007-01-01 18:03:06+00:00,0,0.1074729647263893
2279,00:06:42,37.788909000000004,-122.44145900000001,37.768638,-122.43574199999999,2007-01-06 06:29:38+00:00,5,0.7530979554238406
2280,00:03:56,37.784689,-122.43103899999998,37.78445,-122.41778899999998,2007-01-07 02:55:58+00:00,6,0.874783560701404
2281,00:04:48,37.764368,-122.426454,37.769553,-122.416701,2007-01-01 17:30:15+00:00,0,0.10421335167933743
2282,00:02:24,37.751214000000004,-122.406145,37.731637,-122.426588,2007-01-07 06:10:24+00:00,6,0.8940766331554411
2283,00:06:52,37.787834000000004,-122.44041999999999,37.765908,-122.433102,2007-01-02 18:58:08+00:00,1,0.25582091477542407
2284,00:01:54,37.782493,-122.42748,37.783771,-122.421272,2007-01-02 15:48:18+00:00,1,0.2369842873751598
2285,00:07:16,37.77922,-122.41515,37.792206,-122.410279,2007-01-05 02:41:08+00:00,4,0.5875373962455741
2286,00:06:56,37.7891,-122.391425,37.779615,-122.39491299999999,2007-01-06 02:54:19+00:00,5,0.7317326885771318
2287,00:02:22,37.784462,-122.411906,37.784085,-122.411957,2007-01-06 06:20:21+00:00,5,0.7521767963841614
2288,00:03:00,37.779063,-122.415043,37.78314,-122.411208,2007-01-07 04:38:36+00:00,6,0.8849675775171043
2289,00:11:04,37.797518,-122.448725,37.782859,-122.45966000000001,2007-01-05 17:39:05+00:00,4,0.6766384475576055
2290,00:00:32,37.756444,-122.42329299999999,37.755790000000005,-122.42346699999999,2007-01-02 17:45:23+00:00,1,0.2486021370228206
2291,00:02:44,37.769519,-122.40874699999999,37.773829,-122.40874099999999,2007-01-02 01:34:08+00:00,1,0.15222773300610412
2292,00:03:04,37.793341,-122.406679,37.794891,-122.40178200000001,2007-01-07 03:17:50+00:00,6,0.8769533284932517
2293,00:05:00,37.770092,-122.417705,37.778079,-122.42321399999999,2007-01-03 20:41:02+00:00,2,0.40891853944197937
2294,00:02:30,37.787502,-122.423511,37.787693,-122.42105900000001,2007-01-01 00:38:15+00:00,0,0.003795439849306981
2295,00:02:00,37.781219,-122.39256200000001,37.780716999999996,-122.394958,2007-01-04 00:58:46+00:00,3,0.43449269274467356
2296,00:03:52,37.791257,-122.399009,37.792163,-122.41760900000001,2007-01-07 19:59:18+00:00,6,0.9763260473015993
2297,00:04:33,37.755493,-122.41890900000001,37.754634,-122.434583,2007-01-07 08:00:50+00:00,6,0.9050346220188432
2298,00:05:40,37.791928999999996,-122.409365,37.78971,-122.42263100000001,2007-01-05 23:40:50+00:00,4,0.7125338819494172
2299,00:04:44,37.792575,-122.397279,37.789255,-122.41707099999999,2007-01-03 04:21:44+00:00,2,0.31174535658116037
2300,00:07:36,37.761494,-122.40422099999999,37.752868,-122.38870700000001,2007-01-04 03:44:41+00:00,3,0.4509561366226043
2301,00:03:36,37.770703999999995,-122.403067,37.7769,-122.394729,2007-01-07 06:51:01+00:00,6,0.8981069106773413
2302,00:03:24,37.764023,-122.41963100000001,37.773334000000006,-122.418438,2007-01-05 06:28:24+00:00,4,0.6100884279602363
2303,00:03:56,37.805219,-122.41694299999999,37.800996999999995,-122.42616399999999,2007-01-07 04:16:52+00:00,6,0.8828110400166702
2304,00:09:00,37.764459,-122.40827900000001,37.778403999999995,-122.405799,2007-01-06 09:17:46+00:00,5,0.7697813528965243
2305,00:01:56,37.797917,-122.410275,37.797214000000004,-122.410721,2007-01-06 03:37:43+00:00,5,0.7360391484322931
2306,00:05:28,37.799735,-122.40741399999999,37.78971,-122.410716,2007-01-06 08:51:50+00:00,5,0.7672080612165584
2307,00:02:32,37.773626,-122.434449,37.773748,-122.43778300000001,2007-01-06 05:45:40+00:00,5,0.748735266830171
2308,00:03:44,37.79518,-122.405859,37.790624,-122.405157,2007-01-05 22:12:26+00:00,4,0.7037621987421301
2309,00:02:20,37.79668,-122.435399,37.800238,-122.436177,2007-01-01 00:08:48+00:00,0,0.0008731992333046126
2310,00:02:18,37.769788,-122.416776,37.769861999999996,-122.425504,2007-01-07 07:02:18+00:00,6,0.8992265240882262
2311,00:01:52,37.800707,-122.428923,37.799457000000004,-122.437578,2007-01-05 22:54:39+00:00,4,0.7079512397609948
2312,00:01:56,37.785305,-122.400834,37.780057,-122.40361100000001,2007-01-04 07:36:11+00:00,3,0.47392723008965176
2313,00:04:06,37.795445,-122.41934499999999,37.795390999999995,-122.419408,2007-01-05 02:52:46+00:00,4,0.5886917391714199
2314,00:05:12,37.792127,-122.41591799999999,37.773059,-122.41266100000001,2007-01-07 04:27:31+00:00,6,0.88386780954334
2315,00:09:28,37.783608,-122.403225,37.785736,-122.405667,2007-01-05 01:56:25+00:00,4,0.5831002872627024
2316,00:02:48,37.757391,-122.418998,37.768429,-122.420149,2007-01-06 07:11:59+00:00,5,0.7573002267341191
2317,00:02:00,37.774127,-122.43743400000001,37.770884,-122.432934,2007-01-06 08:05:17+00:00,5,0.7625890357267482
2318,00:09:16,37.787498,-122.394016,37.78007,-122.420675,2007-01-06 05:31:29+00:00,5,0.747327894581038
2319,00:07:08,37.786651,-122.389494,37.802321,-122.40051799999999,2007-01-06 01:17:06+00:00,5,0.7220861523501132
2320,00:03:00,37.792405,-122.39794599999999,37.785906,-122.402282,2007-01-02 06:16:03+00:00,1,0.18020153041395928
2321,00:02:36,37.788002,-122.39049299999999,37.790512,-122.402915,2007-01-06 17:39:48+00:00,5,0.8195967076419817
2322,00:07:18,37.728583,-122.40334299999999,37.785812,-122.413129,2007-01-07 06:04:39+00:00,6,0.8935060768382249
2323,00:04:00,37.797053999999996,-122.39555800000001,37.790129,-122.396957,2007-01-01 23:46:11+00:00,0,0.1415161583202822
2324,00:01:52,37.739771000000005,-122.390772,37.741976,-122.387925,2007-01-03 20:39:12+00:00,2,0.4087366229350409
2325,00:11:12,37.759195,-122.46389199999999,37.779990999999995,-122.40699199999999,2007-01-02 11:20:24+00:00,1,0.21040132435217052
2326,00:03:36,37.804474,-122.42250200000001,37.804356,-122.43337,2007-01-03 15:55:05+00:00,2,0.3805445257188596
2327,00:00:00,37.804292,-122.437956,37.804292,-122.437956,2007-01-07 02:53:08+00:00,6,0.8745024170088627
2328,00:04:12,37.784147999999995,-122.40459399999999,37.785431,-122.40091100000001,2007-01-05 04:09:25+00:00,4,0.5962975029478743
2329,00:04:20,37.761361,-122.42792,37.771951,-122.420181,2007-01-02 03:44:35+00:00,1,0.16517191936798897
2330,00:03:04,37.791684000000004,-122.39998100000001,37.788911,-122.418796,2007-01-03 09:17:24+00:00,2,0.341083527791054
2331,00:03:08,37.788092,-122.396548,37.792424,-122.40143799999998,2007-01-04 08:14:47+00:00,3,0.4777573994539197
2332,00:03:20,37.780145000000005,-122.40675900000001,37.782346000000004,-122.392967,2007-01-04 22:19:26+00:00,3,0.5615696417733221
2333,00:05:28,37.779587,-122.482525,37.783239,-122.46196699999999,2007-01-07 06:38:39+00:00,6,0.89687980114872
2334,00:10:52,37.793896000000004,-122.42476299999998,37.769899,-122.40681799999999,2007-01-03 22:23:58+00:00,2,0.4191323244133606
2335,00:09:13,37.764681,-122.43538799999999,37.787319000000004,-122.438616,2007-01-02 17:44:53+00:00,1,0.2485525234300192
2336,00:09:48,37.791785,-122.40918799999999,37.803746000000004,-122.4335,2007-01-01 22:07:44+00:00,0,0.13174724189768686
2337,00:07:36,37.781233,-122.40099099999999,37.780105999999996,-122.408092,2007-01-02 05:53:45+00:00,1,0.1779887641750169
2338,00:06:12,37.748262,-122.41573999999999,37.769535,-122.41573700000001,2007-01-06 23:47:47+00:00,5,0.8561106581573842
2339,00:11:12,37.789127,-122.42460700000001,37.786607000000004,-122.401517,2007-01-02 15:33:35+00:00,1,0.23552399396037196
2340,00:02:52,37.788246,-122.41508600000002,37.787692,-122.41011200000001,2007-01-01 16:34:10+00:00,0,0.09864836035344723
2341,00:05:16,37.785511,-122.414634,37.773764,-122.39928400000001,2007-01-01 18:53:54+00:00,0,0.11251370575501139
2342,00:03:28,37.796963,-122.413003,37.787683,-122.403527,2007-01-01 12:37:09+00:00,0,0.07512986357915766
2343,00:03:48,37.79351,-122.39291999999999,37.784940999999996,-122.40386799999999,2007-01-04 22:54:26+00:00,3,0.56504259326942
2344,00:08:56,37.789975,-122.40153600000001,37.794098999999996,-122.42888500000001,2007-01-07 06:33:53+00:00,6,0.89640681823068
2345,00:03:24,37.786424,-122.392523,37.781777000000005,-122.393542,2007-01-06 23:47:03+00:00,5,0.8560378915546089
2346,00:04:32,37.795293,-122.42424399999999,37.803294,-122.43288600000001,2007-01-07 01:21:53+00:00,6,0.8654479363226074
2347,00:06:24,37.762233,-122.41279399999999,37.778515000000006,-122.40144099999999,2007-01-07 19:37:51+00:00,6,0.9741976241704193
2348,00:00:48,37.769176,-122.438441,37.771101,-122.43901899999999,2007-01-05 23:35:29+00:00,4,0.7120030165064424
2349,00:04:12,37.748988,-122.40543500000001,37.757038,-122.419071,2007-01-07 08:18:13+00:00,6,0.9067595212619052
2350,00:04:56,37.783386,-122.39324099999999,37.777683,-122.40623500000001,2007-01-06 01:12:17+00:00,5,0.721608208072793
2351,00:06:08,37.774564,-122.430973,37.786068,-122.42563100000001,2007-01-05 14:48:23+00:00,4,0.6597003669752081
2352,00:02:36,37.75909,-122.405718,37.749974,-122.40571899999999,2007-01-07 10:12:10+00:00,6,0.9180664590613439
2353,00:08:28,37.764804,-122.49322099999999,37.77353,-122.439246,2007-01-01 03:14:32+00:00,0,0.01930299517259742
2354,00:04:28,37.765454999999996,-122.41539399999999,37.777207000000004,-122.413427,2007-01-03 23:34:31+00:00,2,0.42613280235763795
2355,00:02:56,37.622676,-122.401028,37.628678,-122.40748500000001,2007-01-02 18:04:44+00:00,1,0.25052218306423474
2356,00:05:40,37.774256,-122.435543,37.780569,-122.40931699999999,2007-01-06 12:11:09+00:00,5,0.7869856930936225
2357,00:03:20,37.776733,-122.432152,37.778737,-122.428554,2007-01-07 04:50:56+00:00,6,0.8861913794728721
2358,00:08:36,37.751495,-122.433753,37.757697,-122.41456200000002,2007-01-03 00:36:08+00:00,2,0.2893597035091694
2359,00:14:32,37.773967999999996,-122.477923,37.773037,-122.42347,2007-01-07 06:28:41+00:00,6,0.8958908368655455
2360,00:03:36,37.65432,-122.457325,37.683656,-122.49251699999999,2007-01-04 07:25:47+00:00,3,0.4728952673593827
2361,00:02:56,37.777691,-122.402128,37.774066999999995,-122.423979,2007-01-07 11:03:25+00:00,6,0.9231518523234873
2362,00:03:36,37.76947,-122.406333,37.764609,-122.398697,2007-01-05 02:36:18+00:00,4,0.5870577981818272
2363,00:00:16,37.78945,-122.39194599999999,37.789291999999996,-122.392156,2007-01-06 05:15:00+00:00,5,0.7456922998050186
2364,00:02:32,37.760690999999994,-122.43935900000001,37.762639,-122.432323,2007-01-07 08:49:56+00:00,6,0.9099066768319406
2365,00:10:12,37.763864,-122.42407800000001,37.733184,-122.40480900000001,2007-01-07 19:21:04+00:00,6,0.9725322612387192
2366,00:16:12,37.787482000000004,-122.40441799999999,37.787890000000004,-122.40356200000001,2007-01-02 04:42:14+00:00,1,0.17089236661799023
2367,00:06:00,37.781824,-122.421904,37.787809,-122.403171,2007-01-07 19:41:38+00:00,6,0.9745730336892833
2368,00:03:00,37.794021,-122.426275,37.791908,-122.439219,2007-01-02 04:07:04+00:00,1,0.1674028772576252
2369,00:04:48,37.776928999999996,-122.42264499999999,37.78655,-122.41316200000001,2007-01-06 06:23:04+00:00,5,0.7524463635717156
2370,00:06:16,37.796003000000006,-122.42528999999999,37.780013000000004,-122.41205500000001,2007-01-06 03:51:15+00:00,5,0.7373820230107844
2371,00:01:44,37.776602000000004,-122.414736,37.786262,-122.40209899999999,2007-01-07 09:22:30+00:00,6,0.9131381755097383
2372,00:03:52,37.792433,-122.417744,37.801117,-122.42563700000001,2007-01-06 04:24:15+00:00,5,0.7406565201356766
2373,00:08:48,37.763584,-122.43310100000001,37.776296,-122.411813,2007-01-02 01:24:59+00:00,1,0.15131980425783853
2374,00:03:16,37.766175,-122.403706,37.776311,-122.41148600000001,2007-01-05 07:37:38+00:00,4,0.6169582567768034
2375,00:08:00,37.796207,-122.419721,37.778073,-122.419913,2007-01-07 18:09:59+00:00,6,0.965478862128787
2376,00:01:20,37.788157,-122.402574,37.786812,-122.404211,2007-01-05 02:23:53+00:00,4,0.5858257272939258
2377,00:06:52,37.748111,-122.422172,37.721246,-122.40015,2007-01-03 15:38:09+00:00,2,0.37886427870931894
2378,00:01:54,37.785564,-122.414949,37.790275,-122.41730700000001,2007-01-02 03:35:00+00:00,1,0.16422099217262884
2379,00:02:08,37.767901,-122.42902,37.774066,-122.43094099999999,2007-01-03 02:49:58+00:00,2,0.30263960851567706
2380,00:09:08,37.614911,-122.38689699999999,37.600374,-122.38224699999999,2007-01-01 03:39:42+00:00,0,0.021800212676934477
2381,00:10:54,37.773018,-122.432382,37.801992999999996,-122.429849,2007-01-06 20:11:19+00:00,5,0.8346312800472322
2382,00:04:12,37.800315000000005,-122.40998,37.793687,-122.410775,2007-01-07 04:39:27+00:00,6,0.8850519206248667
2383,00:02:48,37.784755,-122.39601100000002,37.784426,-122.395197,2007-01-01 23:39:14+00:00,0,0.14082652938034276
2384,00:04:20,37.796482,-122.41681499999999,37.784971999999996,-122.41089,2007-01-07 05:54:35+00:00,6,0.8925071898364901
2385,00:03:36,37.779948,-122.422968,37.777925,-122.42283700000002,2007-01-07 02:32:17+00:00,6,0.8724335301890443
2386,00:06:18,37.786646000000005,-122.446661,37.766015,-122.463021,2007-01-04 16:54:32+00:00,3,0.5293307291709735
2387,00:00:00,37.785225,-122.39683000000001,37.785225,-122.39683000000001,2007-01-03 18:52:21+00:00,2,0.3981341981533821
2388,00:02:28,37.781092,-122.42381699999999,37.787059,-122.433,2007-01-07 13:40:13+00:00,6,0.9387106750260058
